시나리오,블록(인텐트),해당 분야,기존 인텐트,발화,TE/TR,No. (TE/TR),삭제,비고
알림톡차단,기본,일반,알림톡차단_문의,카톡 차단 부탁드립니다,TR,,FALSE,
알림톡차단,기본,일반,알림톡차단_문의,카톡 알림 그만 보내,TR,,FALSE,
알림톡차단,기본,일반,알림톡차단_문의,알림 한 번에 보내지 자꾸 도배되네요,TR,,FALSE,
알림톡차단,기본,일반,알림톡차단_문의,알람이 안오네요,TR,,FALSE,
알림톡차단,기본,일반,알림서비스,알림거부 서비스 신청 어떻게해,TR,,FALSE,
알림톡차단,기본,일반,알림서비스,알림 거부 하고싶어,TR,,FALSE,
알림톡차단,기본,일반,알림서비스,카카오톡 알림 해제,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 거절,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고받지 않음,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 보내지 마,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 수신 거부,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 안 받을래,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 문자 거부할게,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 광고 그만 보내,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 수신거부 가능해,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 수신 거부 요청,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,SNS 광고 수신거부해줘,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 수신거부 어떻게 해,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 수신거부 부탁합니다,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 광고 안 받고 싶어요,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 거부 어디에 신청할까요,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 문자 수신거부 신청할래요,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 수신거부하는 법 알려줘,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 수신거부 절차 궁금합니다,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 수신거부 방법 알려주세요,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅받지 않는 방법 궁금해요,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 수신거부할 수 있을까요,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 안 보고싶어,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 거절한다고,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 문자 보내지마,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,안 받고 싶다 마케팅,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 광고 차단할게,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 제발 그만 보내,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 보내지 좀 말아봐요,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 수신거부 요청합니다,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,거절한다 마케팅 그만해라,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 광고 차단해주세요,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 문자 안 받습니다,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 보내지 말라니까 진짜,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고는 그만 보냈으면 하는데,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,그만 보내라 제발 SNS 광고,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,가능한 거 맞지 광고 수신거부,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 수신거부 절차 궁금한데요,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 진짜로 보내지 말라고 했음,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 수신 거부하는 방법 찾아줘,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 수신거부 가능한 거 맞아,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,지금 당장 광고 수신거부 부탁함,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,앞으로 안 받고 싶음 마케팅 광고,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고는 이제 영원히 보내지 마세여,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 거부한다고 누누이 전화했음,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 수신거부 어떻게 하면 될까여,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 안 받을란다 적용 좀 해주라,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 안 받을라면 어떻게 해야 됨,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 광고 제발 그만 좀 보내세요,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 수신거부 어떻게 하는지 보여줘,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,SNS 광고 수신거부했는데 안되었나요,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 안 받는 절차 좀 알려주세여,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 안 받는다니까 그만 좀 보내라,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 그만 받고 싶으면 어디에 부탁해,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 문자 거부한다니까 왜 자꾸 보내,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 문자 수신거부 신청하는 방법 좀,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,문자 수신거부 할라는데 어케하면 됨,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 광고받지 않는 절차 보여주라,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 수신거부 절차는 도대체 뭐야,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 수신거부하는 절차 보여주길 원함,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 수신거부 절차 안내해줄 수 있나요,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 수신거절 부탁한다니까 알려줘라 좀,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 광고는 제발 안 받으면 좋겠어요,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 광고는 언제부터 안 받을 수 있음,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,SNS 광고 거부했는데 왜 계속 보내나요,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 그만 보내게 하려면 어떻게 합니까,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 문자 거부하는 거 알려주면 좋겠어요,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,신청방법 좀 알려줘 봐라 광고 수신거부,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 거부는 어디에다가 신청하면 해줍니까,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 받지 않을 건데 지금 좀 가능한가,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 안 받는 거는 어떻게 하면 됩니까,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 거절 방법은 알려줄 수 있는 겁니까요,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,오늘부터 마케팅 광고 문자는 사절하겠습니다,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 받지 않는 방법 나한테 알려줘 볼래,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 수신거부할 수 있다던데 어떻게 함요,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,SNS 광고는 거절한다고 말했으니 그만하세요,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,SNS 광고는 도대체 언제 그만 보낼 거야,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 광고 거절할 테니까 그만 보내주세요,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고받지 않을 거야 수신거부 상태로 바꿔놔요,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 수신거부할 수 있는 거 확인 좀 해주라,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 수신거절하는 거 할 수 있는 거 맞지,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 광고 이제 안 받고 싶어서 말씀드립니다,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 거부 어떻게 하는지 좀 알려줄 수 있냐,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 즉시 수신거부하는 거 어디에다가 신청함,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,절차 안내 요청 좀 부탁드릴게여 광고 수신거부,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고는 수신 거부할라면은 절차가 어떻게 될까여,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 거절 요청은 여기에 말하면 해주는 걸까,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 수신거부 잘 몰라요 어떻게 하는 거에요,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 그만 받는 절차는 어디서 신청하는 거야,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 거절한다는 말은 어디에다가 하면 되나요,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 수신거부 어떻게 하는 건지 보여줬으면 해,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 수신거부 부탁은 어디서 어떻게 하는 거여,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 거부 할라는데 어떻게 하는지 좀 가르쳐주세요,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 수신거부 요청하는 법 바로 알려줄 수 있냐,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 수신거부 어디서 어떻게 하는 겁니까 도대체,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 수신거절 절차 어떻게 하면 알려줄 수 있냐,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 광고문자 그만 받고 싶은데 수신거부 요청함,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 받지 않는 방법 나한테도 공유 좀 해주라,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 광고받는 거 그만할 수 있는 방법이 있을까,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 수신거부 절차는 누가 알려줄 수 있는 거야,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,어제 광고 수신거부 신청했는데 오늘도 안되는 거냐,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 받지 않는 방법이 궁금한데 가르쳐줄 수 있냐,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 안 받는 방법은 너가 알려줄 수 있는 거야,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 수신거부 요청은 어떻게 하면 적용되는 거에요,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅은 분명히 안 받는다고 했는데 자꾸 보내지 마,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 문자는 거부한다고 확실히 말했으니까 알아서 해,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 수신거부 절차 좀 자세하게 알려줄 수 있겠니,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 거부 어디서 신청하면은 제일 빠르게 되는 걸까,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 수신거부 가능한 방법 알려줄 수 있는 거 맞냐,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 수신거절했는데 다시 할라면 어디서 가능한 거야,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 수신거부 절차 궁금한데 어떻게 하면 알 수 있냐,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 수신거부 어떻게 하는지 보여줄 수 있는 거 맞나,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 수신거절 요청하는 방법이 궁금한데 뭔지 알려주라,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 거절하는 방법이 궁금한데 어디에서 확인할 수 있음,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 수신거부 어떻게 하는지 가르쳐주시면 감사하겠습니다,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 문자 수신거부 요청하는 거 여기서도 할 수 있을까여,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 수신거부 절차 안내받고 싶은데 어떻게 말하면 되냐,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 수신거부하려는데 그만 받고 싶어 제발 그만 보내줘,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고는 내가 하지 말라고 했는데 어떻게 하면 안 받습니까,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 수신거부 부탁할 테니까 절차 좀 확실히 좀 말해봐바,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,마케팅 수신거부 부탁하는 거는 누구랑 이야기하면 되는 겁니까,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 보내는 거는 언제까지 할 겁니까 그만 보내라고 했습니다,TR,,FALSE,
알림톡차단,기본,일반,광고수신거부신청,광고 문자 거부한다고 분명히 체크한 거 같은데 확인 좀 해줘,TR,,FALSE,
